url,country,full_date,month,name,sport,year
http://services.datasport.com/2005/lauf/silvester,CCH,Sun 11.12.2005,12,"Zürcher Silvesterlauf, Zürich",Running,2005
http://services.datasport.com/2005/lauf/sion,CCH,Sat 10.12.2005,12,Course Titzé de noël Sion,Running,2005
http://services.datasport.com/2005/lauf/smbiel,CCH,Sat 24.09.2005,09,"SM 10km Strasse, Biel",Running,2005
http://services.datasport.com/2005/lauf/solidar,CCH,Sun 30.01.2005,01,Solidaritätslauf in Altdorf,Running,2005
http://services.datasport.com/2005/lauf/steinhlzli,CCH,Sun 04.12.2005,12,"Steinhölzlilauf, Liebefeld",Running,2005
http://services.datasport.com/2005/lauf/tdcn/etape1,CCH,Wed 20.04.2005,04,BCN Tour Couvet,Running,2005
http://services.datasport.com/2005/lauf/tdcn/etape2,CCH,Wed 27.04.2005,04,BCN Tour Bevaix,Running,2005
http://services.datasport.com/2005/lauf/tdcn/etape3,CCH,Wed 04.05.2005,05,BCN Tour La Chaux-de-Fonds,Running,2005
http://services.datasport.com/2005/lauf/tdcn/etape4,CCH,Wed 11.05.2005,05,BCN Tour Cully,Running,2005
http://services.datasport.com/2005/lauf/tdcn/etape5,CCH,Wed 18.05.2005,05,BCN Tour Les Verrières,Running,2005
http://services.datasport.com/2005/lauf/tdcn/etape6,CCH,Wed 25.05.2005,05,BCN Tour Neuchâtel,Running,2005
http://services.datasport.com/2005/lauf/tdpv-printanier/etape4,CCH,Fri 16.09.2005,09,Tour du Pays de Vaud etape 5 - Cully,Running,2005
http://services.datasport.com/2005/lauf/tdpv/chavornay,CCH,Wed 07.09.2005,09,Tour du Pays de Vaud etape 4 - Chavornay,Running,2005
http://services.datasport.com/2005/lauf/tdpv/etape5,CCH,Wed 31.08.2005,08,Tour du Pays de Vaud etape 3 - L’Isle,Running,2005
http://services.datasport.com/2005/lauf/tdpv/lemont/,CCH,Wed 24.08.2005,08,Tour du Pays de Vaud etape 2 - Le Mont sur Lausanne,Running,2005
http://services.datasport.com/2005/lauf/tdpv/payerne,CCH,Wed 17.08.2005,08,Tour du Pays de Vaud etape 1 - Payerne,Running,2005
http://services.datasport.com/2005/lauf/tenero,CCH,Sun 13.11.2005,11,"Maratona Ticino, Tenero",Running,2005
http://services.datasport.com/2005/lauf/thunstadt,CCH,Sun 28.08.2005,08,"Thuner Stadtlauf, Thun",Running,2005
http://services.datasport.com/2005/lauf/thyon,CCH,Sun 07.08.2005,08,"Course pédestre Thyon-Dixence, Thyon",Running,2005
http://services.datasport.com/2005/lauf/wallisellen,CCH,Sun 06.11.2005,11,"Walliseller Lauf, Wallisellen",Running,2005
http://services.datasport.com/2005/lauf/wohlen,CCH,Sat 14.05.2005,05,Pfingstlauf Wohlen AG,Running,2005
http://services.datasport.com/2005/lauf/zermattmarathon,CCH,Sat 02.07.2005,07,"Zermatt Marathon, Zermatt",Running,2005
http://services.datasport.com/2005/lauf/zinal,CCH,Sun 14.08.2005,08,"Sierre-Zinal, Sierre",Running,2005
http://services.datasport.com/2005/lauf/zuerich,CCH,Sun 03.04.2005,04,"Zürich Marathon, Teamrun und Cityrun",Running,2005
http://services.datasport.com/2005/lauf/zueriwalkt,CCH,Sun 25.09.2005,09,"Züri walkt, Zürich",Running,2005
http://services.datasport.com/2005/tri/inferno,CCH,Sat 20.08.2005,08,"Inferno Halbmarathon, Mürren",Running,2005
http://services.datasport.com/2005/waffenlauf/frauenfelder,CCH,Sun 20.11.2005,11,Frauenfelder,Running,2005
http://services.datasport.com/2005/waffenlauf/wiedlisbacher,CCH,Sun 24.04.2005,04,"Wiedlisbacher Läufe, Wiedlisbach",Running,2005
http://services.datasport.com/2005/zkb/affoltern,CCH,Sat 10.09.2005,09,Türlerseelauf Affoltern am Albis,Running,2005
http://services.datasport.com/2005/zkb/flughafen,CCH,Thu 05.05.2005,05,"Flughafenlauf, Kloten",Running,2005
http://services.datasport.com/2005/zkb/gpduebendorf,CCH,Sat 16.04.2005,04,GP der Stadt Dübendorf,Running,2005
http://services.datasport.com/2005/zkb/maennedorf,CCH,Sat 19.03.2005,03,Männedörfler Waldlauf,Running,2005
http://services.datasport.com/2005/zkb/panorama,CCH,Sun 04.09.2005,09,"Panoramalauf, Richterswil",Running,2005
http://services.datasport.com/2005/zkb/pfaeffiker,CCH,Sun 25.09.2005,09,"Pfäffikerseelauf, Wetzikon",Running,2005
http://services.datasport.com/2005/zkb/uetliberg,CCH,Sat 22.10.2005,10,"Üetliberglauf, Zürich",Running,2005
http://services.datasport.com/2005/zkb/winterthur,CCH,Sat 05.03.2005,03,Laufsporttag Winterthur,Running,2005
http://services.datasport.com/2005/zkb/wyland,CCH,Sat 18.06.2005,06,"Wylandlauf, Andelfingen",Running,2005
http://services.datasport.com/2005/zkb/zhneujahr,CCH,Sat 08.01.2005,01,"Dietiker Neujahrslauf, Dietikon",Running,2005
http://services.datasport.com/2005/zkb/zumiker,CCH,Sat 21.05.2005,05,Zumiker-Lauf,Running,2005
http://services.datasport.com/2006/diverse/trophy,CCH,Sun 25.06.2006,06,"Engelbergertal Trophy, Engelberg",Running,2006
http://services.datasport.com/2006/lauf/2bains,CCH,Sun 24.09.2006,09,"Course des 2 Bains, Saillon/Ovronnaz",Running,2006
http://services.datasport.com/2006/lauf/2bainswm,CCH,Sat 23.09.2006,09,"WMRA World Masters Mountain Running Championships, Saillon",Running,2006
http://services.datasport.com/2006/lauf/Greifenseelauf,CCH,Sat 16.09.2006,09,"Int Greifenseelauf, Uster",Running,2006
http://services.datasport.com/2006/lauf/aegeri,CCH,Fri 21.07.2006,07,"Aegeriseelauf, Oberägeri",Running,2006
http://services.datasport.com/2006/lauf/altstaeter,CCH,Sat 09.09.2006,09,Altstätter Städtlilauf,Running,2006
http://services.datasport.com/2006/lauf/arosa,CCH,Sat 07.01.2006,01,"Swiss Snow Walk & Run, Arosa",Running,2006
http://services.datasport.com/2006/lauf/attiswil,CCH,Sat 07.10.2006,10,Geländelauf Attiswil,Running,2006
http://services.datasport.com/2006/lauf/baden,CCH,Sat 25.03.2006,03,"Badener Limmat-Lauf, Baden",Running,2006
http://services.datasport.com/2006/lauf/bamar,CCH,Sat 28.10.2006+Sun 29.10.2006,10,Basler Marathon-Tage,Running,2006
http://services.datasport.com/2006/lauf/basel,CCH,Sat 25.11.2006,11,Basler Stadtlauf,Running,2006
http://services.datasport.com/2006/lauf/baselcitymarathon,CCH,Sun 03.09.2006,09,Basel City Marathon,Running,2006
http://services.datasport.com/2006/lauf/benken,CCH,Sun 12.02.2006,02,Cross Challenge Benken,Running,2006
http://services.datasport.com/2006/lauf/biel,CCH,Fri 09.06.2006+Sat 10.06.2006,06,"Bieler Lauftage, Biel/Bienne",Running,2006
http://services.datasport.com/2006/lauf/bielercross,CCH,Sun 26.11.2006,11,"Int. Bieler Cross, Biel-Bienne",Running,2006
http://services.datasport.com/2006/lauf/birslauffr,CCH,Sat 01.04.2006,04,Birslauf Basel,Running,2006
http://services.datasport.com/2006/lauf/birslaufhe,CCH,Sat 26.08.2006,08,"Birslauf (Herbst), Basel",Running,2006
http://services.datasport.com/2006/lauf/blenio,CCH,Mon 17.04.2006,04,"Giro Media Blenio, Dongio",Running,2006
http://services.datasport.com/2006/lauf/brienzer,CCH,Sun 15.10.2006,10,"Brienzerseelauf, Bönigen",Running,2006
http://services.datasport.com/2006/lauf/burgdorf,CCH,Sat 09.09.2006,09,"Burgdorfer Stadtlauf, Burgdorf",Running,2006
http://services.datasport.com/2006/lauf/carouge,CCH,Sat 23.09.2006,09,A travers Carouge - Run to Run,Running,2006
http://services.datasport.com/2006/lauf/chur,CCH,Fri 09.06.2006,06,Churer Lauf Parade,Running,2006
http://services.datasport.com/2006/lauf/corrida,CCH,Sat 18.11.2006,11,"Corrida Bulloise, Bulle",Running,2006
http://services.datasport.com/2006/lauf/corrne,CCH,Sun 17.12.2006,12,"Grand Prix Craft, Neuchâtel",Running,2006
http://services.datasport.com/2006/lauf/defi,CCH,Fri 25.08.2006+Sat 26.08.2006,08,"Défi Val-de-Travers, Couvet",Running,2006
http://services.datasport.com/2006/lauf/derendingen,CCH,Fri 30.06.2006,06,"Derendinger Abendlauf, Derendingen",Running,2006
http://services.datasport.com/2006/lauf/eiken,CCH,Sat 15.04.2006,04,"GP Fricktal, Eiken",Running,2006
http://services.datasport.com/2006/lauf/engadin,CCH,Sun 27.08.2006,08,"Engadiner Sommerlauf, Samedan",Running,2006
http://services.datasport.com/2006/lauf/escalade,CCH,Sat 02.12.2006,12,"Course de l'Escalade, Genève",Running,2006
http://services.datasport.com/2006/lauf/ewalk/,CCH,Sat 23.09.2006,09,"Engadin Walking Day, Pontresina",Running,2006
http://services.datasport.com/2006/lauf/flaeckelauf,CCH,Sat 20.05.2006,05,Fläckelauf Beromünster,Running,2006
http://services.datasport.com/2006/lauf/frauenfeld,CCH,Sat 26.08.2006,08,Frauenfelder Stadtlauf,Running,2006
http://services.datasport.com/2006/lauf/frauenlauf,CCH,Sun 11.06.2006,06,Schweizer Frauenlauf Bern,Running,2006
http://services.datasport.com/2006/lauf/gallen,CCH,Sat 23.09.2006,09,St. Galler Altstadtlauf,Running,2006
http://services.datasport.com/2006/lauf/gippingen,CCH,Sun 31.12.2006,12,Gippinger Stauseelauf,Running,2006
http://services.datasport.com/2006/lauf/glarus,CCH,Sat 28.10.2006,10,"Glarner Stadtlauf, Glarus",Running,2006
http://services.datasport.com/2006/lauf/gletscherlauf,CCH,Sun 25.06.2006,06,"Aletsch-Halbmarathon, Bettmeralp",Running,2006
http://services.datasport.com/2006/lauf/gossau,CCH,Sat 02.12.2006,12,Gossauer Weihnachtslauf,Running,2006
http://services.datasport.com/2006/lauf/grenzlauf,CCH,Sun 03.09.2006,09,"Glarner Grenzlauf, Netstal",Running,2006
http://services.datasport.com/2006/lauf/grmarathon,CCH,Sat 24.06.2006+Sun 25.06.2006,06,"Graubünden Marathon/Walking, Lenzerheide",Running,2006
http://services.datasport.com/2006/lauf/gurten,CCH,Sun 05.11.2006,11,"Gurtenclassic, Wabern",Running,2006
http://services.datasport.com/2006/lauf/hallwil,CCH,Sat 14.10.2006,10,"Hallwilerseelauf, Beinwil am See",Running,2006
http://services.datasport.com/2006/lauf/herbstlauf,CCH,Sat 26.08.2006,08,Herbstlauf Muri AG,Running,2006
http://services.datasport.com/2006/lauf/innerschweiz,CCH,Sun 25.06.2006,06,"Innerschweizer Nordic Walking-Event, Küssnacht a. Rigi",Running,2006
http://services.datasport.com/2006/lauf/jmprolog,CCH,Fri 08.09.2006,09,"Jungfrau Minirun + Minimarathon, Interlaken",Running,2006
http://services.datasport.com/2006/lauf/jungfrau,CCH,Sat 09.09.2006,09,"Jungfrau-Marathon, Interlaken",Running,2006
http://services.datasport.com/2006/lauf/kehrsatz,CCH,Sat 29.04.2006,04,"Chäsitzerlouf, Kehrsatz",Running,2006
http://services.datasport.com/2006/lauf/kerzers,CCH,Sat 18.03.2006,03,Kerzerslauf,Running,2006
http://services.datasport.com/2006/lauf/km20,CCH,Sat 22.04.2006,04,20km de Lausanne,Running,2006
http://services.datasport.com/2006/lauf/kyburg,CCH,Sat 11.11.2006,11,"Kyburglauf, Kyburg",Running,2006
http://services.datasport.com/2006/lauf/lamara,CCH,Sun 22.10.2006,10,Lausanne Marathon,Running,2006
http://services.datasport.com/2006/lauf/langenthal,CCH,Sat 18.11.2006,11,Langenthaler Stadtlauf,Running,2006
http://services.datasport.com/2006/lauf/lburger,CCH,Sat 27.05.2006,05,Lenzburger Lauf,Running,2006
http://services.datasport.com/2006/lauf/luzern,CCH,Sat 29.04.2006,04,Luzerner Stadtlauf,Running,2006
http://services.datasport.com/2006/lauf/maraalp/,CCH,Sun 27.08.2006,08,Alpenmarathon / Marathon des Alpages,Running,2006
http://services.datasport.com/2006/lauf/matterhorn,CCH,Sat 19.08.2006+Sun 20.08.2006,08,"Internationaler Matterhornlauf, Zermatt",Running,2006
http://services.datasport.com/2006/lauf/midnight,CCH,Sat 01.04.2006,04,"Christmas Midnight Run, Lausanne",Running,2006
http://services.datasport.com/2006/lauf/montreux,CCH,Sun 25.06.2006,06,Montreux - Les Rochers de Naye,Running,2006
http://services.datasport.com/2006/lauf/morat,CCH,Sat 30.09.2006+Sun 01.10.2006,10,Morat-Fribourg,Running,2006
http://services.datasport.com/2006/lauf/muensingen,CCH,Sat 12.08.2006,08,"Münsiger-Louf, Münsingen",Running,2006
http://services.datasport.com/2006/lauf/murilauf,CCH,Sun 25.06.2006,06,"Murilauf, Muri b. Bern",Running,2006
http://services.datasport.com/2006/lauf/neerach,CCH,Sun 24.09.2006,09,Neeracher Kinder- und Jugendlauf,Running,2006
http://services.datasport.com/2006/lauf/neujahrsmarathon/,CCH,Sun 01.01.2006,01,"Neujahrsmarathon Zürich, Schlieren",Running,2006
http://services.datasport.com/2006/lauf/onex,CCH,Sun 05.03.2006,03,"Championnat Suisse de Cross-Country,Genf",Running,2006
http://services.datasport.com/2006/lauf/reuss,CCH,Sat 25.02.2006,02,ASICS Bremgarter Reusslauf,Running,2006
http://services.datasport.com/2006/lauf/rheinfall,CCH,Sun 27.08.2006,08,"Rheinfall-Lauf, Neuhausen",Running,2006
http://services.datasport.com/2006/lauf/rotsee,CCH,Sat 01.04.2006,04,"Rotseelauf, Ebikon",Running,2006
http://services.datasport.com/2006/lauf/rubi,CCH,Sat 26.08.2006,08,"Rund um den Bielersee, RUBI",Running,2006
http://services.datasport.com/2006/lauf/schloss,CCH,Sun 08.10.2006,10,Schlosslauf Rapperswil-Jona,Running,2006
http://services.datasport.com/2006/lauf/sempach,CCH,Sat 01.07.2006,07,Hellebardenlauf Sempach,Running,2006
http://services.datasport.com/2006/lauf/sihltaler,CCH,Mon 01.05.2006,05,"Sihltaler Frühlingslauf, Gattikon",Running,2006
http://services.datasport.com/2006/lauf/silvester,CCH,Sun 10.12.2006,12,"Zürcher Silvesterlauf, Zürich",Running,2006
http://services.datasport.com/2006/lauf/sion,CCH,Sat 09.12.2006,12,Course Titzé de noël Sion,Running,2006
http://services.datasport.com/2006/lauf/smbenken,CCH,Sat 23.09.2006,09,"Schweizer Meisterschaften 10 km Strasse u Interlinth Marathon, Benken",Running,2006
http://services.datasport.com/2006/lauf/snowwalk,CCH,Sun 12.02.2006,02,Snow-Nordic-Walking Day Einsiedeln,Running,2006
http://services.datasport.com/2006/lauf/steinhlzli,CCH,Sun 03.12.2006,12,"Steinhölzlilauf, Liebefeld",Running,2006
http://services.datasport.com/2006/lauf/tdcn/etape1,CCH,Wed 26.04.2006,04,BCN Tour Boudry,Running,2006
http://services.datasport.com/2006/lauf/tdcn/etape2,CCH,Wed 03.05.2006,05,BCN Tour Corcelles,Running,2006
http://services.datasport.com/2006/lauf/tdcn/etape3,CCH,Wed 10.05.2006,05,BCN Tour Chézard,Running,2006
http://services.datasport.com/2006/lauf/tdcn/etape4,CCH,Wed 17.05.2006,05,BCN Tour Couvet,Running,2006
http://services.datasport.com/2006/lauf/tdcn/etape5,CCH,Wed 24.05.2006,05,BCN Tour La Chaux-de-Fonds,Running,2006
http://services.datasport.com/2006/lauf/tdcn/etape6,CCH,Wed 31.05.2006,05,BCN Tour Neuchâtel,Running,2006
http://services.datasport.com/2006/lauf/tdpv/aubonne/,CCH,Wed 30.08.2006,08,Tour du Pays de Vaud etape 3 - Aubonne,Running,2006
http://services.datasport.com/2006/lauf/tdpv/chavornay,CCH,Tue 05.09.2006,09,Tour du Pays de Vaud etape 4 - Chavornay,Running,2006
http://services.datasport.com/2006/lauf/tdpv/etape5,CCH,Wed 13.09.2006,09,Tour du Pays de Vaud etape 5 - L’Isle,Running,2006
http://services.datasport.com/2006/lauf/tdpv/lemont/,CCH,Wed 16.08.2006,08,Tour du Pays de Vaud etape 1 - Le Mont sur Lausanne,Running,2006
http://services.datasport.com/2006/lauf/tdpv/payerne,CCH,Wed 23.08.2006,08,Tour du Pays de Vaud etape 2 - Payerne,Running,2006
http://services.datasport.com/2006/lauf/tenero,CCH,Sun 12.11.2006,11,"Maratona Ticino, Tenero",Running,2006
http://services.datasport.com/2006/lauf/thunstadt,CCH,Sun 27.08.2006,08,"Thuner Stadtlauf, Thun",Running,2006
http://services.datasport.com/2006/lauf/thyon,CCH,Sun 06.08.2006,08,"Course pédestre Thyon-Dixence, Thyon",Running,2006
http://services.datasport.com/2006/lauf/toess,CCH,Tue 13.06.2006,06,"Töss-Stafette, Winterthur",Running,2006
http://services.datasport.com/2006/lauf/wallisellen,CCH,Sun 05.11.2006,11,"Walliseller Lauf, Wallisellen",Running,2006
http://services.datasport.com/2006/lauf/wohlen,CCH,Sat 03.06.2006,06,Pfingstlauf Wohlen AG,Running,2006
http://services.datasport.com/2006/lauf/zermattmarathon,CCH,Sat 08.07.2006,07,"Zermatt Marathon, Zermatt",Running,2006
http://services.datasport.com/2006/lauf/zinal,CCH,Sun 13.08.2006,08,"Sierre-Zinal, Sierre",Running,2006
http://services.datasport.com/2006/lauf/zuerich,CCH,Sun 09.04.2006,04,"Zürich Marathon, Teamrun und Cityrun",Running,2006
http://services.datasport.com/2006/lauf/zueriwalkt,CCH,Sun 24.09.2006,09,"Züri walkt, Zürich",Running,2006
http://services.datasport.com/2006/tri/inferno,CCH,Sat 19.08.2006,08,"Inferno Halbmarathon, Mürren",Running,2006
http://services.datasport.com/2006/waffenlauf/frauenfelder,CCH,Sun 19.11.2006,11,Frauenfelder,Running,2006
http://services.datasport.com/2006/waffenlauf/wiedlisbacher,CCH,Sun 30.04.2006,04,"Wiedlisbacher Läufe, Wiedlisbach",Running,2006
http://services.datasport.com/2006/zkb/affoltern,CCH,Sat 09.09.2006,09,Türlerseelauf Affoltern am Albis,Running,2006
http://services.datasport.com/2006/zkb/flughafen,CCH,Thu 25.05.2006,05,"Flughafenlauf, Kloten",Running,2006
http://services.datasport.com/2006/zkb/gpduebendorf,CCH,Sat 01.04.2006,04,GP der Stadt Dübendorf,Running,2006
http://services.datasport.com/2006/zkb/maennedorf,CCH,Sat 18.03.2006,03,Männedörfler Waldlauf,Running,2006
http://services.datasport.com/2006/zkb/panorama,CCH,Sun 03.09.2006,09,"Panoramalauf, Richterswil",Running,2006
http://services.datasport.com/2006/zkb/pfaeffiker,CCH,Sun 24.09.2006,09,"Pfäffikerseelauf, Wetzikon",Running,2006
http://services.datasport.com/2006/zkb/uetliberg,CCH,Sat 21.10.2006,10,"Üetliberglauf, Zürich",Running,2006
http://services.datasport.com/2006/zkb/winterthur,CCH,Sat 04.03.2006,03,Laufsporttag Winterthur,Running,2006
http://services.datasport.com/2006/zkb/wyland,CCH,Sat 17.06.2006,06,"Wylandlauf, Andelfingen",Running,2006
http://services.datasport.com/2006/zkb/zhneujahr,CCH,Sat 14.01.2006,01,"Dietiker Neujahrslauf, Dietikon",Running,2006
http://services.datasport.com/2006/zkb/zumiker,CCH,Sat 25.03.2006,03,Zumiker-Lauf,Running,2006
http://services.datasport.com/2007,CCH,Fri 14.09.2007,09,"WWF Gönnerlauf, St. Gallen",Running,2007
http://services.datasport.com/2007/diverse/trophy,CCH,Sat 30.06.2007,06,"Engelbergertal Trophy, Engelberg",Running,2007
http://services.datasport.com/2007/diverse/tzampata,CCH,Thu 31.05.2007 bisSun 03.06.2007,05,"Tzampata, Escaliers à Fribourg",Running,2007
http://services.datasport.com/2007/lauf/Greifenseelauf,CCH,Sat 22.09.2007,09,"Int Greifenseelauf, Uster",Running,2007
http://services.datasport.com/2007/lauf/aegeri,CCH,Fri 20.07.2007,07,"Aegeriseelauf, Oberägeri",Running,2007
http://services.datasport.com/2007/lauf/alpages,CCH,Sat 21.07.2007,07,"Tour des alpages, Anzère",Running,2007
http://services.datasport.com/2007/lauf/altstaeter,CCH,Sat 08.09.2007,09,Altstätter Städtlilauf,Running,2007
http://services.datasport.com/2007/lauf/arosa,CCH,Sat 06.01.2007,01,"Swiss Snow Walk & Run, Arosa",Running,2007
http://services.datasport.com/2007/lauf/attiswil,CCH,Sat 20.10.2007,10,Geländelauf Attiswil,Running,2007
http://services.datasport.com/2007/lauf/baden,CCH,Sat 24.03.2007,03,"Badener Limmat-Lauf, Baden",Running,2007
http://services.datasport.com/2007/lauf/baldegger,CCH,Sat 02.06.2007,06,"Baldeggerseelauf, Hitzkirch",Running,2007
http://services.datasport.com/2007/lauf/bamar,CCH,Sat 27.10.2007+Sun 28.10.2007,10,Basler Marathon-Tage,Running,2007
http://services.datasport.com/2007/lauf/basel,CCH,Sat 24.11.2007,11,Basler Stadtlauf,Running,2007
http://services.datasport.com/2007/lauf/biel,CCH,Fri 15.06.2007+Sat 16.06.2007,06,"Bieler Lauftage, Biel/Bienne",Running,2007
http://services.datasport.com/2007/lauf/bielercross,CCH,Sun 25.11.2007,11,"Int. Bieler Cross, Biel-Bienne",Running,2007
http://services.datasport.com/2007/lauf/birslauffr,CCH,Sat 24.03.2007,03,Birslauf Basel,Running,2007
http://services.datasport.com/2007/lauf/birslaufhe,CCH,Sat 08.09.2007,09,"Birslauf (Herbst), Basel",Running,2007
http://services.datasport.com/2007/lauf/blenio,CCH,Mon 09.04.2007,04,"Giro Media Blenio, Dongio",Running,2007
http://services.datasport.com/2007/lauf/brienzer,CCH,Sun 14.10.2007,10,"Brienzerseelauf, Bönigen",Running,2007
http://services.datasport.com/2007/lauf/bueren,CCH,Sat 20.10.2007,10,"Bürenlauf, Büren an der Aare",Running,2007
http://services.datasport.com/2007/lauf/burgdorf,CCH,Sat 15.09.2007,09,"Burgdorfer Stadtlauf, Burgdorf",Running,2007
http://services.datasport.com/2007/lauf/carouge,CCH,Sat 29.09.2007,09,A travers Carouge - Run to Run,Running,2007
http://services.datasport.com/2007/lauf/chlaus,CCH,Sat 01.12.2007,12,Chlauslauf Niederrohrdorf,Running,2007
http://services.datasport.com/2007/lauf/chur,CCH,Fri 08.06.2007,06,Churer Lauf Parade,Running,2007
http://services.datasport.com/2007/lauf/cmm,CCH,Sat 15.09.2007,09,Championnats du monde de montagne,Running,2007
http://services.datasport.com/2007/lauf/corrida,CCH,Sat 17.11.2007,11,"Corrida Bulloise, Bulle",Running,2007
http://services.datasport.com/2007/lauf/corrne,CCH,Sun 16.12.2007,12,"Grand Prix Craft, Neuchâtel",Running,2007
http://services.datasport.com/2007/lauf/defi,CCH,Sat 16.06.2007,06,"Défi Val-de-Travers, Couvet",Running,2007
http://services.datasport.com/2007/lauf/derendingen,CCH,Fri 29.06.2007,06,"Derendinger Abendlauf, Derendingen",Running,2007
http://services.datasport.com/2007/lauf/dreilaender,CCH,Sun 20.05.2007,05,"Dreiländer-Lauf, Basel",Running,2007
http://services.datasport.com/2007/lauf/eiken,CCH,Sat 07.04.2007,04,"GP Fricktal, Eiken",Running,2007
http://services.datasport.com/2007/lauf/emme,CCH,Wed 22.08.2007,08,Emmenlauf Utzenstorf,Running,2007
http://services.datasport.com/2007/lauf/engadin,CCH,Sun 26.08.2007,08,"Engadiner Sommerlauf, Samedan",Running,2007
http://services.datasport.com/2007/lauf/escalade,CCH,Sat 01.12.2007,12,"Course de l'Escalade, Genève",Running,2007
http://services.datasport.com/2007/lauf/fetene,CCH,Fri 22.06.2007,06,"Fête du Stade, Neuchâtel",Running,2007
http://services.datasport.com/2007/lauf/fitevent,CCH,Sun 26.08.2007,08,Run&Walk Event Rothenburg,Running,2007
http://services.datasport.com/2007/lauf/flaeckelauf,CCH,Sat 05.05.2007,05,Fläckelauf Beromünster,Running,2007
http://services.datasport.com/2007/lauf/frauenfeld,CCH,Sat 25.08.2007,08,Frauenfelder Stadtlauf,Running,2007
http://services.datasport.com/2007/lauf/frauenlauf,CCH,Sun 10.06.2007,06,Schweizer Frauenlauf Bern,Running,2007
http://services.datasport.com/2007/lauf/full,CCH,Sat 23.06.2007,06,Int. Halbmarathon Full-Reuenthal,Running,2007
http://services.datasport.com/2007/lauf/gallen,CCH,Sat 22.09.2007,09,St. Galler Altstadtlauf,Running,2007
http://services.datasport.com/2007/lauf/gippingen,CCH,Mon 31.12.2007,12,Gippinger Stauseelauf,Running,2007
http://services.datasport.com/2007/lauf/glarus,CCH,Sat 27.10.2007,10,"Glarner Stadtlauf, Glarus",Running,2007
http://services.datasport.com/2007/lauf/gletscherlauf,CCH,Sun 24.06.2007,06,"Aletsch-Halbmarathon, Bettmeralp",Running,2007
http://services.datasport.com/2007/lauf/gossau,CCH,Sat 01.12.2007,12,Gossauer Weihnachtslauf,Running,2007
http://services.datasport.com/2007/lauf/grmarathon,CCH,Sat 23.06.2007+Sun 24.06.2007,06,"Graubünden Marathon/Walking, Lenzerheide",Running,2007
http://services.datasport.com/2007/lauf/gurten,CCH,Sun 04.11.2007,11,"Gurtenclassic, Wabern",Running,2007
http://services.datasport.com/2007/lauf/hallwil,CCH,Sat 13.10.2007,10,"Hallwilerseelauf, Beinwil am See",Running,2007
http://services.datasport.com/2007/lauf/herbstlauf,CCH,Sat 25.08.2007,08,Herbstlauf Muri AG,Running,2007
http://services.datasport.com/2007/lauf/jmprolog,CCH,Fri 07.09.2007,09,"Jungfrau Minirun + Minimarathon, Interlaken",Running,2007
http://services.datasport.com/2007/lauf/jungfrau,CCH,Sat 08.09.2007,09,"Jungfrau-Marathon, Interlaken",Running,2007
http://services.datasport.com/2007/lauf/kehrsatz,CCH,Sat 28.04.2007,04,"Chäsitzerlouf, Kehrsatz",Running,2007
http://services.datasport.com/2007/lauf/kerzers,CCH,Sat 17.03.2007,03,Kerzerslauf,Running,2007
http://services.datasport.com/2007/lauf/kidsmarathon,CCH,Sun 25.03.2007,03,"Sihlcity Kidsmarathon, Zürich",Running,2007
http://services.datasport.com/2007/lauf/km20,CCH,Sat 28.04.2007,04,20km de Lausanne,Running,2007
http://services.datasport.com/2007/lauf/kyburg,CCH,Sat 10.11.2007,11,"Kyburglauf, Kyburg",Running,2007
http://services.datasport.com/2007/lauf/lamara,CCH,Sun 21.10.2007,10,Lausanne Marathon,Running,2007
http://services.datasport.com/2007/lauf/langenthal,CCH,Sat 17.11.2007,11,Langenthaler Stadtlauf,Running,2007
http://services.datasport.com/2007/lauf/lburger,CCH,Sat 19.05.2007,05,Lenzburger Lauf,Running,2007
http://services.datasport.com/2007/lauf/liestal,CCH,Wed 29.08.2007,08,Liestaler Stadtlauf,Running,2007
http://services.datasport.com/2007/lauf/lucernemarathon,CCH,Sun 28.10.2007,10,"Lucerne Marathon, Luzern",Running,2007
http://services.datasport.com/2007/lauf/lugano,CCH,Sun 15.04.2007,04,Walking Lugano,Running,2007
http://services.datasport.com/2007/lauf/luzern,CCH,Sat 28.04.2007,04,Luzerner Stadtlauf,Running,2007
http://services.datasport.com/2007/lauf/maraalp/,CCH,Sun 26.08.2007,08,Alpenmarathon / Marathon des Alpages,Running,2007
http://services.datasport.com/2007/lauf/matterhorn,CCH,Sat 18.08.2007+Sun 19.08.2007,08,"Internationaler Matterhornlauf, Zermatt",Running,2007
http://services.datasport.com/2007/lauf/midnight,CCH,Sat 22.12.2007,12,"Christmas Midnight Run, Lausanne",Running,2007
http://services.datasport.com/2007/lauf/mmc,CCH,Sat 08.09.2007,09,Mountain Marathon Cup,Running,2007
http://services.datasport.com/2007/lauf/moehlin,CCH,Sun 26.08.2007,08,Dorflauf Möhlin,Running,2007
http://services.datasport.com/2007/lauf/montreux,CCH,Sun 24.06.2007,06,Montreux - Les Rochers de Naye,Running,2007
http://services.datasport.com/2007/lauf/morat,CCH,Sat 06.10.2007+Sun 07.10.2007,10,Morat-Fribourg,Running,2007
http://services.datasport.com/2007/lauf/muensingen,CCH,Sat 11.08.2007,08,"Münsiger-Louf, Münsingen",Running,2007
http://services.datasport.com/2007/lauf/murilauf,CCH,Sun 24.06.2007,06,"Murilauf, Muri b. Bern",Running,2007
