acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
FKRWDKA2,12,Dames 40,,,02.06.2012,"Course le long du Doubs, Les Brenets",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E1CBFDD4F716F90F7C362DBDCCAF788E1,,"2:13.22,0",
FKRWDKA2,2,Vété 1 D,,,20.05.2012,"Brooks Trail Vallée de Joux, Le Sentier",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E6E5224518B6D333390E258D7116E6822,,"2:03.06,6",800
FKRWDKA2,4,D2,,,12.05.2012,"Vallorbe - Dent de Vaulion, Vallorbe",45EA3E9C0DFB3DBA7A7FDD370900D1EA,160,56,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E2FAF974D977BB03E41D567F6E1D99347,,"1:01.33,0",104
FKRWDKA2,3,Femmes 2,,,05.05.2012,"Montée du Nozon, Croy",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EB947252F64EA3DE6A3349BD9DD2CC702,,"1:17.52,4",210
FKRWDKA2,17,20km Femmes F40,Bezahlt,Online,28.04.2012,20km de Lausanne,60FA3FF2E202CFD2835C89486FFB93DF,20km Overall Femmes,86,Datasport,14102.0,888BEB79A46028DE4013230F3736075E37A2C7F4D8581CCD054D1B0E5C9A112F,Klassiert,"1:39.51,0",2121
FKRWDKA2,9,Dames V1,Bezahlt,Post/Bank,14.04.2012,"Les Traine-Savates, Cheseaux-sur-Lausanne",E40B56DBE8AE0DF91B0FD5BE22FA6257,Overall Dames 10.4km,26,Datasport,14419.0,03E44D82E653796271301CF4F6A6E8CFE31F2D7C693BEF544882BD488EA3FE69,Klassiert,"47.03,4",1499
FKRWDKA2,4,Dames 2,,,06.11.2011,"Cross des Wasimolo, Molondin",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E8CFF204FE4C47615FC72079C7B193629,,"59.09,0",483
FKRWDKA2,18,Femmes W40,Bezahlt,Online,01.10.2011,Morat-Fribourg,8358F05B630D615BD0D297ADFC24DFEB,Overall Femmes,93,Datasport,13109.0,058DAEFA60C507E950AB2FCC7F6729B8DCA0F5B2559821C4C7299A2F550F83FA,Klassiert,"1:20.24,3",2359
FKRWDKA2,3,Dames seniors 2,Bezahlt,Post/Bank,14.09.2011,Tour du pays de Vaud #6 - St. Prex,32CDFA8B761E2ACA31333BFDE5F7B0B6,Overall Dames,11,Datasport,13697.0,14B3FD0B33E5767958BEC6E98A86D952DD7353BD98AF7C6CB34FE55E8E5845CF,Klassiert,"37.04,3",629
FKRWDKA2,1,Dames senior 1,,,10.09.2011,"Semi-marathon des Côtes-de-lOrbe, Arnex-sOrbe",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EC6165A45E0B98CAC3337DD01823A928B,,"1:55.37,7",235
FKRWDKA2,2,Dames seniors 2,Bezahlt,Post/Bank,07.09.2011,Tour du pays de Vaud #5 - Penthaz,BF36A7E60FA358382B1DCB023FBD2B14,Overall Dames,6,Datasport,13337.0,BE0EBD865F159245A42C9949C57CB9B1DD7353BD98AF7C6CB34FE55E8E5845CF,Klassiert,"36.52,3",629
FKRWDKA2,2,Dames II,,,03.09.2011,"Course des renards, Valeyres-sous-Rances",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E5BFE8D114407F5DB4ED3640F0EF5A0D7,,"42.33,6",117
FKRWDKA2,3,Dames seniors 2,Bezahlt,Post/Bank,31.08.2011,Tour du Pays de Vaud #4 - Chavornay,517B90114B81E0AF69A87CD66DEBBFCD,Overall Dames,8,Datasport,13213.0,71E9DEE1FF576F0250020D496553EAD8DD7353BD98AF7C6CB34FE55E8E5845CF,Klassiert,"38.58,6",629
FKRWDKA2,2,Dames seniors 2,Bezahlt,Post/Bank,24.08.2011,Tour du Pays de Vaud #3 - La Sarraz,7A0F2F4FA409D1C64EC0452A5F919979,Overall Dames,9,Datasport,13911.0,2F708F014B517DD6AC14EE47E6DFB05CDD7353BD98AF7C6CB34FE55E8E5845CF,Klassiert,"36.53,6",629
FKRWDKA2,4,Dames seniors 2,Bezahlt,Post/Bank,17.08.2011,Tour du Pays de Vaud #2 - Genolier,8C628BE2CFE2301E936F513EF69A902D,Overall Dames,10,Datasport,13493.0,28188C27476F0987DEB310068CFE20F1DD7353BD98AF7C6CB34FE55E8E5845CF,Klassiert,"37.53,7",629
FKRWDKA2,14,Femmes I,Bezahlt,Online,14.08.2011,"Sierre-Zinal, Sierre",97D5F1ED6A98DAAF832A78D98C1AF873,Hommes et Femmes,470,Datasport,13138.0,610E5DFA8FAAA165B8C9B653F3850F8CA8302697C6BB6208B1A8FC4229FA9084,Klassiert,"4:18.38,6",1748
FKRWDKA2,1,Dames V1,,,24.07.2011,"Course pédestre Les Plans - Cabane Plan Névé, Les Plans-sur-Bex",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,2,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EA58D5B8B25BE5FA29E9854E67F79B1C3,,"1:14.16,0",51
FKRWDKA2,9,Montreux Femmes 1 / Frauen 1,Bezahlt,Post/Bank,10.07.2011,Montreux - Les Rochers de Naye,639A93DCF8B816AC322FA4BC3C2F2627,Overall Montreux Femmes,19,Datasport,13189.0,70DA7B4764AB120B6E9FFD1FA35B4F1ECB4E5DA30E57D85DE7B9AE28A6E29632,Klassiert,"2:21.01,6",1076
FKRWDKA2,5,Dames vétérans 1,,,29.06.2011,"Cross des grottes, Vaulion",45EA3E9C0DFB3DBA7A7FDD370900D1EA,71,7,Athlet,0.0,C6347E0977953869EC9288B6CD143F5ECA79F4A4919B3BD67538459ECB9AD237,,"43.47,3",750
FKRWDKA2,3,Dames 1,,,22.06.2011,"Course des Ronge-talons, Goumoens-la-Ville",45EA3E9C0DFB3DBA7A7FDD370900D1EA,54,6,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EA8E54090F0341F19155BECC2FCCCC298,,"46.03,6",137
FKRWDKA2,3,Grand parcours Dames 1,,,04.06.2011,"Vitodojo, Vouvry",45EA3E9C0DFB3DBA7A7FDD370900D1EA,22,6,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EE2521F9F89ADCB552DC9753F1F1C4BCC,,"3:11.34,6",36
FKRWDKA2,3,20 Vété1 D,,,22.05.2011,"Trail Vallée de Joux, Le Sentier",45EA3E9C0DFB3DBA7A7FDD370900D1EA,114,4,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E95B4BFFA0C23A5B8EBCD0397B3F62058,,"1:59.30,2",406
FKRWDKA2,3,Dames 2,,,14.05.2011,"Cross Vallorbe - Dent-de-Vaulion, Vallorbe",45EA3E9C0DFB3DBA7A7FDD370900D1EA,35,4,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E5F49DD8E0E76CD8BF9CC0A14CA51AF67,,"59.50,0",159
FKRWDKA2,6,Dames 2,,,07.05.2011,"Montée du Nozon, Croy",45EA3E9C0DFB3DBA7A7FDD370900D1EA,118,8,Athlet,0.0,C6347E0977953869EC9288B6CD143F5ECD1891E1989DE0F41B9BDF0EDD7E145E,,"1:16.54,9",147
FKRWDKA2,11,20km Femmes F40,Bezahlt,Online,30.04.2011,20km de Lausanne,E115C4EB5DC6745D32D282BC19B6D799,20km Overall Femmes,47,Datasport,13102.0,4936F94D7685FDCCA5DC80CDFF337E77B5F0F99369C176B85CD29D3FED17833C,Klassiert,"1:33.22,1",2691
FKRWDKA2,9,Dames V1,Bezahlt,Post/Bank,09.04.2011,"Les Traine-Savates, Cheseaux-sur-Lausanne",B5032A28B4473970B05ACCD991261874,Overall Dames 10.4km,23,Datasport,13419.0,888C29EF17C29ED3CA036C5E617B1AE3DA90D89FA1DF1443B348D0F915BDF257,Klassiert,"46.59,1",2440
FKRWDKA2,3,Dames 2,,,07.11.2010,"Cross des Wasimolo, Molondin",45EA3E9C0DFB3DBA7A7FDD370900D1EA,66,6,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E5C9B1C2687132F5EBE8F42AB6D4D7A4D,,"59.25,4",273
FKRWDKA2,30,Femmes W35,Bezahlt,Online,02.10.2010,Morat-Fribourg,8E71BC175AE3C712BAB0D189E09AF551,Overall Femmes,164,Datasport,12109.0,C1B511A2018CFFE87B016285689E9B90DFBE5AA63845AF6DE5FA85FF377CC9E6,Klassiert,"1:26.33,1",2426
FKRWDKA2,5,Semi Dames S1,,,11.09.2010,"Semi-marathon des Côtes de l Orbe, Arnex-sur-Orbe",45EA3E9C0DFB3DBA7A7FDD370900D1EA,85,8,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EB947252F64EA3DE6A3349BD9DD2CC702,,"1:50.04,8",210
FKRWDKA2,4,Dames seniors 1,Bezahlt,Post/Bank,08.09.2010,Tour du Pays de Vaud #5 - La Sarraz,A17DE02F37A8996AD27B0CEE72E8AEDA,Overall Dames,18,Datasport,12337.0,711978A372118836C2E961C61E80110600BFC43DC913A02D36D939330C6D9D5D,Klassiert,"38.28,5",306
FKRWDKA2,1,Dames I,,,04.09.2010,"Course des renards, Valeyres-sous-Rances",45EA3E9C0DFB3DBA7A7FDD370900D1EA,19,4,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E962047EA124D3DFD66E1D6251CF6F13B,,"1:02.29,8",100
FKRWDKA2,4,Dames seniors 1,Bezahlt,Post/Bank,01.09.2010,Tour du Pays de Vaud #4 - Chavornay,4B71B5DE5108D7B464A8638BD940F239,Overall Dames,22,Datasport,12213.0,2ADE654DCA145BEA10E3C0AD96DEA18B00BFC43DC913A02D36D939330C6D9D5D,Klassiert,"44.10,3",306
FKRWDKA2,4,Dames seniors 1,Bezahlt,Post/Bank,25.08.2010,Tour du pays de Vaud #3 - Mezières,9D7E84533C320C177FDBF39E43DC2049,Overall Dames,15,Datasport,12911.0,7B27C7A08F9DDB25F8AAEEF8325880F000BFC43DC913A02D36D939330C6D9D5D,Klassiert,"41.52,0",306
FKRWDKA2,6,Dames seniors 1,Bezahlt,Post/Bank,18.08.2010,Tour du Pays de Vaud #2 - Genolier,72D8909441D455ADBD5EF44DD7A2BC96,Overall Dames,17,Datasport,12493.0,E33196BFE591F827161B74EBC11F5F1500BFC43DC913A02D36D939330C6D9D5D,Klassiert,"38.16,3",306
FKRWDKA2,,Tourist,Bezahlt,Online,08.08.2010,"Sierre-Zinal, Sierre",54B37FB4E5F7A94EB6CFA7DA5AFE9764,Touristes,,Datasport,12138.0,095E5924E4D55A0008E9CB4186AF809316B4922F611600A204EFBA6629678703,Klassiert,"4:30.10,9",6272
FKRWDKA2,7,Dames seniors,,,25.07.2010,"Les Plans-sur-Bex Cabane de Plan Nevé, Les Plans-sur-Bex",45EA3E9C0DFB3DBA7A7FDD370900D1EA,,,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EAEC4AD12C8145863524E3E1F4FB8E0DA,,"1:15.03,0",493
FKRWDKA2,4,Véterans 1,,,30.06.2010,"Cross des Grottes Vaulion, Vaulion",45EA3E9C0DFB3DBA7A7FDD370900D1EA,77,8,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E4C0852170A33AEA9895CAF7A7E7049AF,,"47.36,6",349
FKRWDKA2,3,Dames,,,23.06.2010,"Ronge-Talons, Goumoens-la-Ville",45EA3E9C0DFB3DBA7A7FDD370900D1EA,59,7,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EC170A60EBCC3C31998350636F095B6D7,,"47.25,8",491
FKRWDKA2,4,Dames seniors,,,23.05.2010,"Trail de la Vallée de Joux, Abbaye",45EA3E9C0DFB3DBA7A7FDD370900D1EA,46,5,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EC848E807323F34AD02DC8F2B8B4536A1,,"2:04.37,7",423
FKRWDKA2,3,Dames seniors,,,08.05.2010,"Montée du Nozon, Croy",45EA3E9C0DFB3DBA7A7FDD370900D1EA,80,12,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E9B68F7CE10A54AE715BCAD2CCC094D74,,"1:18.49,3",107
FKRWDKA2,4,Dames I,,,01.05.2010,"Cross Vallorbe Dent de Vaulion, Vallorbe",45EA3E9C0DFB3DBA7A7FDD370900D1EA,30,6,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EEF17A91A50B2C424F997462346DEE153,,"57.23,0",877
FKRWDKA2,38,20km F30 Femmes,Bezahlt,Online,24.04.2010,20km de Lausanne,A490C98874EB1DF6AD49C28F18FE6F6F,20km Overall Femmes,101,Datasport,12102.0,1626750CE6A9424DC4B6B4F1F91A0D7667F3AC0C1F7895C3A93B686DAF035DAC,Klassiert,"1:41.10,7",2188
FKRWDKA2,56,Semi Dames II,Bezahlt,Online,25.10.2009,Lausanne Marathon,BBAC7D3E28EE49DC726F9C309F5A4052,Semi Marathon Dames,148,Datasport,11110.0,EA354A1E4A82C36D894AC879D000285F3895FCE0012F34663FB63C0BEBB115A4,Klassiert,"1:46.16,0",2543
FKRWDKA2,23,Femmes W35,Bezahlt,Online,03.10.2009,Morat-Fribourg,57EE735475875B244089325DD81E85AC,Overall Femmes,127,Datasport,11109.0,C50DF65171E4FBF7411576A45BF2E39C6ACC09BFC182899D3C795586959ED366,Klassiert,"1:24.04,1",2600
FKRWDKA2,1,Dames 1,,,12.09.2009,"Course des renards, Valeyres-sous-Rances",45EA3E9C0DFB3DBA7A7FDD370900D1EA,18,1,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EB4059CF633C6EB6CA90F866BC8748AA2,,"1:02.09,4",38
FKRWDKA2,,Dames seniors 1,Bezahlt,Post/Bank,09.09.2009,Tour du Pays de Vaud etape 5 - La Sarraz,1387080784B6CC9FFD234E183465FA82,Overall Dames,,Datasport,11337.0,CEB1C46CBF468D2FD5B9B3934A76B01BF294AB59E62DB041DFAF5AE259B2963C,Klassiert,"38.17,2",222
FKRWDKA2,7,Dames seniors 1,Bezahlt,Post/Bank,02.09.2009,Tour du Pays de Vaud etape 4 - Saint-Prex,4BF0839483AADFD98BDB153D1BE0D3AB,Overall Dames,15,Datasport,11213.0,9A819F25AA276137A3CF576F0E7848A6F294AB59E62DB041DFAF5AE259B2963C,Klassiert,"41.48,7",222
FKRWDKA2,10,Dames seniors 1,Bezahlt,Post/Bank,26.08.2009,Tour du Pays de Vaud etape 3 - Chavornay,BE6166BFCDA462107988DD755F0D7E29,Overall Dames,24,Datasport,11911.0,A2FB562F7CF770D0F9314D30E52E0B13F294AB59E62DB041DFAF5AE259B2963C,Klassiert,"46.49,8",222
FKRWDKA2,10,Dames seniors 1,Bezahlt,Post/Bank,19.08.2009,Tour du Pays de Vaud etape 2 - Genolier,2C7FE3FD556A3E673C7703299CA89B59,Overall Dames,21,Datasport,11493.0,FC032F6AD3FF3D849C24C600A012DA72F294AB59E62DB041DFAF5AE259B2963C,Klassiert,"39.49,6",222
FKRWDKA2,23,Frauen 30+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",0BB7CBA146303574162E69D50258B85D,Overall Frauen,72,Datasport,11933.0,AA0653C2D147A30DCEF1637BC7107BC5A4AB8006AECAB8ED3C0B62B897BA296E,Klassiert,"2:39.58,4",1046
FKRWDKA2,6,Dames 1,,,09.05.2009,"Cross Vallorbe - Dent de Vaulion, Vallorbe",45EA3E9C0DFB3DBA7A7FDD370900D1EA,43,11,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E1FE2239C261195DA2899A525979B666D,,"1:04.50,0",778
FKRWDKA2,55,20km F30 Femmes,Bezahlt,Online,25.04.2009,20km de Lausanne,393C2A765D53D680DCC52620C8BE2F5D,20km Overall Femmes,144,Datasport,11102.0,A11ED0B9E32EF0DF947CFBC13617D9DE1D66A3F282320897AB27752568C507B1,Klassiert,"1:42.48,5",2284
FKRWDKA2,54,Femmes W35,Bezahlt,,04.10.2008,Morat-Fribourg,44F41FA21A57630A41B53966276DB75B,Overall Femmes,318,Datasport,10109.0,EDEB4EE58323E0B4BAA45B3A57B0AE22FCFBF3E373BA34C096500AF12DA9D481,Klassiert,"1:29.44,5",2243
FKRWDKA2,67,M+120 (relais),,,21.09.2008,"FYNE Nature Marathon, Yverdon",45EA3E9C0DFB3DBA7A7FDD370900D1EA,228,67,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EB99BDDC28A5F851C461BB90481B7DBE0,,"3:31.00,0",3084
FKRWDKA2,13,Dames seniors 1,Bezahlt,,10.09.2008,Tour du Pays de Vaud etape 5 - La Sarraz,9CCCE7D6871F67D037F53781B3EC5FD1,Overall Dames,33,Datasport,10337.0,4442987A8978CC5A44A458CE615065A5FA2DEB666753748D07788DAAF9D7B2EE,Klassiert,"40.49,9",1130
FKRWDKA2,10,Dames seniors 1,Bezahlt,,03.09.2008,Tour du Pays de Vaud etape 4 - Chavornay,0B29027269F68A9678EA71D3D1B2AC03,Overall Dames,24,Datasport,10911.0,7EAECFDA8399C49599511AB79B8E434DFA2DEB666753748D07788DAAF9D7B2EE,Klassiert,"47.35,3",1130
FKRWDKA2,9,Dames seniors,,,03.05.2008,"Montée du Nozon, Croy",45EA3E9C0DFB3DBA7A7FDD370900D1EA,100,20,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E8BAE11DFB12E16B1FDF0CF03A25CE1A8,,"1:22.05,6",16
FKRWDKA2,31,10km F30 Femmes,Bezahlt,,26.04.2008,20km de Lausanne,96CE59C30557C2A7AD262241650FAC6B,Overall Femmes 10km,88,Datasport,10102.0,92BCF5291F536A7A175DE803FB394057E2643F73C1A785A63A1D44368A18534B,Klassiert,"48.36,2",8754
FKRWDKA2,73,ESCALADELITE FEMMES,Bezahlt,,01.12.2007,"Course de l'Escalade, Genève",7BAA495510FC1A9C526AA301B476FC67,,,Datasport,9112.0,983C6F6195676EF55964F9DA40A51FE0F4C9E55B597183027FFA9166EB8BDFF3,Klassiert,"21.48,8",18038
FKRWDKA2,17,Dames Seniors 1,Bezahlt,,12.09.2007,Tour du Pays de Vaud etape 5 - La Sarraz,00D3B0099571ECAEBB9AEBEDB4204D2D,Overall Dames,49,Datasport,9337.0,6BBB75B9E66552B4651141ED8878D79100F1EB5BB9C119FFA4CC6F98C4A9D743,Klassiert,"41.30,0",1084
FKRWDKA2,5,Dames 1,,,08.09.2007,"Course des renards, Valeyres-sous-Rances",45EA3E9C0DFB3DBA7A7FDD370900D1EA,21,8,Athlet,0.0,C6347E0977953869EC9288B6CD143F5E653D5B6137D65098BEEC166F97BC7BC2,,"1:07.36,0",81
FKRWDKA2,18,Dames Seniors 1,Bezahlt,,05.09.2007,Tour du Pays de Vaud etape 4 - Chavornay,026B2271468A7E82CE0884178C326542,Overall Dames,58,Datasport,9911.0,6C0D0E27F52052B330F48F292F74B41E00F1EB5BB9C119FFA4CC6F98C4A9D743,Klassiert,"48.02,3",1084
FKRWDKA2,12,Dames seniors,,,06.05.2007,"Montée du Nozon, Croy",45EA3E9C0DFB3DBA7A7FDD370900D1EA,83,26,Athlet,0.0,C6347E0977953869EC9288B6CD143F5EB6C3A3D1DD3FCE0E6DAAA149F131E73A,,"1:25.06,5",34
FKRWDKA2,84,10km F30 Femmes,Bezahlt,,28.04.2007,20km de Lausanne,3472BB6AF783DB421EEDA20C0BEC017E,Overall Femmes 10km,284,Datasport,9102.0,19162807FDF3A9C9B1764EE32BDD0683AB5E67D9A13F6202323E07F9DD5DA322,Klassiert,"53.26,1",7618
FKRWDKA2,,,,,,,,,,,,,,,
FKRWDKA2,845,MARMITE ADULTES,Bezahlt,,02.12.2006,"Course de l'Escalade, Genève",CE553D9614C34CA3B8A621425D37ECEB,,,Datasport,8112.0,D9746478839964FD2E9EAE1F134000391CCAE132C398B39969993FCA1AF9FF97,Klassiert,"43.01,7",18893
FKRWDKA2,386,10 km femmes I,Bezahlt,,26.04.2003,20km de Lausanne,3A4B31717D39B0B62501C8D513FF3B4A,Femmes 10 km,605,Datasport,5102.0,4E809F809BF373B78314DD34C0D85B601868CED1FB7FA95A7E48517B06AE43DD,Klassiert,"58.35,6",7688
FKRWDKA2,170,FEMMES II,Bezahlt,,07.12.2002,"Course de l'Escalade, Genève",2490E6AF6BD5D866D12EE251B06859C8,,,Datasport,4112.0,6974222D0F66B87143749168B99FD31F4812852149D94AA4FDCF00D23291149B,Klassiert,"25.05,2",16209
FKRWFKAL,3,G 20.2 km Frauen W30,Bezahlt,Online,18.08.2013,"Rheinfall-Lauf, Neuhausen",476BD5CE42438720DA983B3AE79DF9BD,Overall Frauen ZKB Züri-Lauf-Cup,7,Datasport,15922.0,14177EB84D1BC8AA041455FC91E1B730AED8ACC84A8ABDBB867E9F6500A3E59C,Klassiert,"1:32.33,6",809
FKRWFKAL,4,18 km Lauf Frauen,Bezahlt,Online,01.01.2013,"Neujahrsmarathon Zürich, Schlieren",82E7548F86EC760911D208AF1B6FDE0F,Overall 18 km Lauf,16,Datasport,15958.0,C6F898A086F293F4862381468EF5497C8E6CCF7E17F2293FA79DE566851E4DB0,Klassiert,"1:21.06,0",3092
FKRWFKAL,4,Competitiva Donne F35,Bezahlt,Bar,29.07.2012,"Stralivigno, Livigno (I)",351F3D16E66398B949E64E304C14AD67,Competitiva Donne assoluta,7,Datasport,14927.0,9AB89059185995764AC125421602EC43FC6C43D48050C1F38F11265029E680A6,Klassiert,"1:43.15,7",1126
FKRWFKAL,5,Damen W35,Bezahlt,Online,11.09.2010,"Drei Zinnen Alpine Run, Sexten (I)",2A8E6DEED7B33F2423ADFF36B0583C16,Overall Damen,19,Datasport,12481.0,1596B69656AD1D6473E4E6CEAEB2D7BF3D2FE737BF866DE3DD749A0985A7D496,Klassiert,"2:12.21,9",1119
FKRWFKAL,6,Donne Master 2 (35 a 39 anni),Bezahlt,Bar,25.07.2010,"Stralivigno, Livigno (I)",C7CE75A0A850B590FCB483A0680D24A1,Assoluta femminile,11,Datasport,12927.0,5CC28E816C58426B4596AD1C90B13ECAC6FEB2E749B560B423B30DD03676F5C5,Klassiert,"1:42.27,0",1134
FKRWFKAL,6,Frauen 30+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",828CA8A71D658EB703EA82C04E16AAC8,Overall Frauen,15,Datasport,11933.0,F10D7CD5315C77B04ED7CC65A6BA9339480C7E845EA160C2E4701E7C1EA0709A,Klassiert,"2:23.12,4",533
FKRXXKA7,44,Marathon Samstag Männer 65,Bezahlt,ESR,08.09.2012,"Jungfrau-Marathon, Interlaken",C61ED70B262C35CB77AE45C47DBAF9A5,Marathon Samstag Overall Männer,1262,Datasport,14106.0,90F0A9B6B1B4F73318D63DCF1EFDDFED7299AB108351225A190E0C99F7BE6425,Klassiert,"5:52.37,9",972
FKRXXKA7,15,Männer 65+,Bezahlt,Post/Bank,24.06.2012,"Aletsch-Halbmarathon, Bettmeralp",9755A7B2F8BA030DAA323B0291069747,Overall Männer,1125,Datasport,14933.0,146BFBB82C990B1D7C3B5DB3E1A3105D449C7F0542BD4258FD6475FF24628B5D,Klassiert,"3:01.20,1",1463
FKRXXKA7,27,35km Männer 50,Bezahlt,Post/Bank,16.10.2011,"Brienzerseelauf, Bönigen",7C85EBD779ADF7552CBB4C4266A716C8,Overall Männer Rund um den Brienzersee,136,Datasport,13155.0,74535ADA9D64C02FC558DBCF2A2E6E642BE96AFA57BC43D30FC18BF941339B75,Klassiert,"3:05.28,9",182
FKRXXKA7,6,Männer 65,Bezahlt,ESR,10.09.2011,"Jungfrau-Marathon, Interlaken",89B91A6FEA177AAF190196B43844E6FB,Overall Männer,1507,Datasport,13106.0,FBFB9F774BB4C3B86A892372AD3315B63CB2B3BE663C0E862C9B46704BBBA445,Klassiert,"5:17.37,9",926
FKRXXKA7,13,Männer 65+,Bezahlt,Online,26.06.2011,"Aletsch-Halbmarathon, Bettmeralp",E06151298738C76DD21257402798E02F,Overall Männer,1074,Datasport,13933.0,3A8D1F1B53D065292EBC15BDDC8A7F572597E22A71FE94D4A01767CE7CC775BF,Klassiert,"3:08.30,1",1302
FKRXXKA7,6,35km Männer 60,Bezahlt,Post/Bank,17.10.2010,"Brienzerseelauf, Bönigen",E3D6369B022AF97AD2142CCAC0118039,Overall Männer Rund um den Brienzersee,107,Datasport,12155.0,358FCE5F0CAEC0E66AE8B58D00B015C802B4DA194EDC7841504FC511491C3DC1,Klassiert,"3:07.26,9",219
FKRXXKA7,36,Männer 60,Bezahlt,ESR,11.09.2010,"Jungfrau-Marathon, Interlaken",755C65C13B112A5DB92BD8C0D50C6BFC,Overall Männer,1693,Datasport,12106.0,E5D345F81332B5B20280D631AE3BDA76595B1BBB2B6A37A5FCF15A33B224FF1D,Klassiert,"5:18.01,8",879
FKRXXKA7,19,Männer 60+,Bezahlt,Post/Bank,27.06.2010,"Aletsch-Halbmarathon, Bettmeralp",3DB46BD00F3C665726837AFDD38153A3,Overall Männer,784,Datasport,12933.0,AA5461AA09E6E32B3020585F3BDA5408F878557CF114B12B55FEADC181647220,Klassiert,"2:49.58,7",1093
FKRXXKA7,6,35km Männer 60,Bezahlt,Post/Bank,11.10.2009,"Brienzerseelauf, Bönigen",2ED637CE935CF159F31B2BE6B5015E62,Overall Männer Rund um den Brienzersee,95,Datasport,11155.0,EBC07F35C98F59D3306A615BD4F9F68F4142AAE5C378C6B5D5AB74B472669ED3,Klassiert,"3:03.02,7",244
FKRXXKA7,17,Männer 60,Bezahlt,ESR,05.09.2009,"Jungfrau-Marathon, Interlaken",C10FC5261F6C957F63B39AE6004670CA,Overall Männer,1357,Datasport,11106.0,A4389332B89D186CB6C21107C5E129E4C228067AC2D291952787CED6B1CCB9AE,Klassiert,"4:58.44,3",625
FKRXXKA7,7,Männer 60+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",410C3F97903E943CBAC5BE9591539F0F,Overall Männer,579,Datasport,11933.0,6DE56D2FA72FE71D213A11DB004F6C64F1569FB99802975557BE818FC4E54B37,Klassiert,"2:42.48,7",1110
FKRXXKA7,3,Männer 60,Bezahlt,,12.10.2008,"Brienzerseelauf, Bönigen",A006B9AF8EFE639BF418D89AA845E5E5,Overall Männer Rund um den Brienzersee,101,Datasport,10155.0,041A36C4DFD7A32EC02F9E6EC71AD737C12E17F086FB4C42B77FF20FDFC62A7A,Klassiert,"3:01.29,0",181
FKRXXKA7,37,Männer 60,Bezahlt,,06.09.2008,"Jungfrau-Marathon, Interlaken",36BFEBEFD890C204C80889056445592A,Overall Männer,1742,Datasport,10106.0,EBE09EC6C073BF13CC3D69FB48FB2F4BFEACC4C98F4FB7BD1561240137EFD063,Klassiert,"5:19.00,0",727
FKRXXKA7,7,Männer 60,Bezahlt,,14.10.2007,"Brienzerseelauf, Bönigen",3D450ABCB67E28D0829DB9511C2369E7,Overall Männer Rund um den Brienzersee,148,Datasport,9155.0,B5151103DC50F1B3BDEC4EDAF67F7387919EA752411DE0A2721EFAADEA3CB1A4,Klassiert,"3:10.49,8",227
FKRXXKA7,45,Männer 60,Bezahlt,,08.09.2007,"Jungfrau-Marathon, Interlaken",136EBF9981A17C2731C589E9569ED634,Männer,2070,Datasport,9106.0,82786CB9639F185BDA2893232097357DD7FF1C47A2C767105D21A9D669545C36,Klassiert,"5:25.15,9",641
