acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
J7KKT72X,817,"City Runners, Männer 4 Runden",Bezahlt,,13.12.1999,Silvesterlauf Zürich,5628B6C05A3A5D910CDAE4D03093AB42,,,Datasport,1113,479E7B7C04E03D3D49213366617F9948AE76CEBF21AF633F311D42130672A197,Klassiert,"45.43,5",11800
J7KKT72X,16,Jogging Männer,Bezahlt,,20.11.1999,Langenthaler Stadtlauf,F8C0CF70C6A319A4578F139DF7492279,,,Datasport,1165,5ACDAFD2B6A3C00D0AB66CF607E0563BD465E9C6E3B30D925FF321908883A6B0,Klassiert,"19.29,9",719
J7KKT72X,154,Halb Männer (M 30),Bezahlt,,16.10.1999,"Hallwilerseelauf, Beinwil am See",14BA5F625F8B2A266617747071F3B1BB,Overall Halbmarathon Männer,429,Datasport,1154,88B523B50F1449952BEED9E1FEEB6D9D9704356891F6639F93ACA33882026A1C,Klassiert,"1:33.22,4",3224
J7KKT72X,1001,Hommes M20,Bezahlt,,03.10.1999,Morat-Fribourg,A9FC61C5B574C20ADAA125B6EDAEA6F8,Overall Hommes,1772,Datasport,1109,195B0549542388199FBC07354E3A36AE6570C9DACFE186C0DC9FC3F38DDB474A,Klassiert,"1:20.07,5",17419
J7KKT72X,265,"21,1km Männer M35",Bezahlt,,18.09.1999,"Int Greifenseelauf, Uster",CC4020E5C69271E9682F330ACE2EEF7F,"21,1km Herren Overall",1201,Datasport,1108,A20C9FE9EECEDCA60937648BDA21EC945088519E7279A50829DFF94764F8A182,Klassiert,"1:37.12,4",3260
J7KKT72X,32,Senioren I,Bezahlt,,05.06.1999,"St. Georgs Lauf, Sursee",8E95544DC9977216FA31251136C1A883,Overall Männer Hauptlauf,94,Datasport,1131,BA3136486243AD497EE93495C04B80CED0D660A8C57BCB7639BC2B475416C6EF,Klassiert,"1:07.39,2",619
J7KKT72X,938,Männer M35,Bezahlt,,08.05.1999,Grand Prix von Bern,6923C453D8A67B0BB1B123C30FEEF013,Männer Grand Prix von Bern,5069,Datasport,1104,D5DF2E2C79D666DFF778F707A17ADCA21FB042BA359BBAB7B68AF66625B4E34E,Klassiert,"1:22.22,9",7515
J7KKT72X,97,Männer Jg. 60-69,Bezahlt,,24.04.1999,Luzerner Stadtlauf,50C473A80D01CC5AE2255D5BC874C3DC,,,Datasport,1103,371553C43A59F917E393685F8B408FA78D9B104FB798AA1E393B24489040A69C,Klassiert,"21.32,2",6568
J7KKT72X,196,Senioren 1 (M30),Bezahlt,,10.04.1999,Schwyzer Halbmarathon,4E8059BA36BAEA19C5B8776E9897A9F4,Halbmarathon Herren,507,Datasport,1125,14E1F6C85F2A2AC870CC3E4024E3657DE32BC47764A60F592569199BA39D91DD,Klassiert,"1:39.55,9",1088
J7KKT72X,193,(M35) 15 km Männer 35-39 Jahre,Bezahlt,,20.03.1999,Kerzerslauf,3743D13A75B58DDAD9D926CAE7AD15A4,15 km,1031,Datasport,1101,38CC4901B99098519564540213B0C867A2A040ADE2885B4B047B94B9EA4EA259,Klassiert,"1:07.11,9",6743
J7KL7726,4,Nordic Walker,Bezahlt,Post/Bank,31.05.2009,"Blüemlisalp-Lauf, Reichenbach",1CF7A77C5C8E39A48629DB64107E11B0,,,Datasport,11409,3B6F9917527E94A918C8E09F6D86F576D373EF42F2A7DD15A1E96228DDB537F1,Klassiert,"1:12.30,8",782
J7KL7726,2,Männer Walking,Bezahlt,,04.06.2008,"Gempenlauf, Dornach",03E8C2C5413BF184723BB820F3759C9D,,,Datasport,10331,BEED99424A7B65AA3E09DD420B9229A6ED45E36D370A5232B5F142FADFC41A7D,Klassiert,"56.14,8",869
J7KL7726,8,HK Männer 50-59 Jahre,Bezahlt,,01.09.2002,"Thuner Stadtlauf, Thun",A641C6D854B06213C2F43DB2A6C30513,Overall HK Männer,113,Datasport,4143,D9C3322D136F13DE4D6025FA629BC1BCD7AB3E43B9AC31A6F49A18E520AFE978,Klassiert,"39.56,1",265
J7KL7726,7,Vétérans 2,Bezahlt,,30.06.2002,Montreux les Rochers de Naye,8755258EAF2C82D1F910B56837FDB35B,Overall Hommes,99,Datasport,4189,39E07B1F4251D2C8E5069B625D08611EE4D4BADF72822A196A2E6E63D9DB013F,Klassiert,"2:21.08,4",404
J7KL7726,,Run Herren IV,Bezahlt,,09.09.2001,Sommer-Gommerlauf,55E004F3A0A312A0748163904CFF2421,Lauf Overall,,Datasport,3146,608DC6F7351D83D19FDCEAF80C6F1994138EB6F6B014C67F68D0C8074BE8919D,Nicht Klassiert,,96
J7KM472Q,31,Muragl-Lauf Herren 3,Bezahlt,Post/Bank,21.08.2016,"Engadiner Sommerlauf, Samedan",70A1FF4629EF5438D7C31F410C2E37EE,Muragl-Lauf Männer Overall,268,Datasport,18142,0BC9DF0266532193C11D7459782590ACB9B09E4E08F5AD2DDB00850668247BE4,Klassiert,"1:27.46,1",3025
J7KM472Q,62,11.0 km Männer M70,Bezahlt,Post/Bank,27.02.2016,ASICS Bremgarter Reusslauf,996313562ACD2C6D2B42E101F973DBAD,11.0 km Männer Overall,1764,Datasport,18194,9C89176C1A5FC6E17D3F294B7CDF0B4595FB1BD3F6E1D52F1139FDD307CB7AD2,Klassiert,"1:19.33,0",571
J7KM472Q,489,5 Mile Run Männer,Bezahlt,Post/Bank,25.10.2015,"SwissCityMarathon - Lucerne, Luzern",F1789C36B2EF4F46D6082B27804D8502,,,Datasport,17248,B5F9D27DA0DA840B3B43F0472563D0A15FB7A386A7AED9C26402ECC8194A3C3F,Klassiert,"59.42,7",11125
J7KM472Q,,3.6km Volksläufer,Bezahlt,Post/Bank,18.10.2015,Schlosslauf Rapperswil-Jona,8FBBD0BD2A96389DB2DE01A7A687BEFA,,,Datasport,17156,BE0C00252A397CA3FDDE2FB1C03B22CF103FB9EEDEC06EECCC4CB91577EDAB82,Klassiert,"24.14,1",60
J7KM472Q,28,Muragl-Lauf Herren 3,Bezahlt,Post/Bank,23.08.2015,"Engadiner Sommerlauf, Samedan",B3B429C05E160C55C2434470E4CFC586,Muragl-Lauf Männer Overall,249,Datasport,17142,B621EF6932D7EDC2D7BB1363F3DAA1C4F5305A1B19E9E72CE0BD7C3954B8727D,Klassiert,"1:20.23,3",3064
J7KM472Q,24,Männer M70,Bezahlt,Post/Bank,18.04.2015,"Rotseelauf, Ebikon",026BD4C0EFF7D1D9FA82A0BAEECD4796,Overall Männer 10km,618,Datasport,17943,211B17F1F8F49D6EA5135441DBFCA530C2DAA8881C4C0505C358DEE42CE9AE36,Klassiert,"1:09.15,9",1727
J7KM472Q,42,11.0km Männer M70,Bezahlt,Post/Bank,28.02.2015,ASICS Bremgarter Reusslauf,A9933F5DEC654C2896D3F3FDCBEC8260,11.0km Männer Overall,1723,Datasport,17194,F2EAC7EC2F170ED9DEC32BED02113844F9E9D3E63C20A01BD9D265FD348FAE27,Klassiert,"1:17.15,8",451
J7KM472Q,,11.5km Fitness Walking,Bezahlt,Post/Bank,09.11.2014,"Int. Bieler Cross, Biel-Bienne",C92AD8EF30343C0F449A5CA180B39AE8,,,Datasport,16942,D0CE360725398ACDBFBD6C126475E840B0B86E48FE16E2D7A1D8B74942CFBE41,Klassiert,"1:43.23,9",190
J7KM472Q,5,Rothorn Run Männer M60,Bezahlt,Post/Bank,28.06.2014,"Graubünden Marathon/Walking, Lenzerheide",7F22E513B796DC6D28A7137878AF7A09,,65,Datasport,16918,4C67BB0D553DA1BEEE842E693F0EEF1EC1A5012A63879BC795A480AE3995EF3C,Klassiert,"2:25.28,6",938
J7KM472Q,5,Männer M70,Bezahlt,Post/Bank,04.06.2014,"Gempenlauf, Dornach",342CF73BBF82212E6F00B658B9DB0EF3,Overall Männer,483,Datasport,16331,2C18D0C5DB068DA35088C99CA497921BC4A973C0C97E7EE0B41A1707E54528F6,Klassiert,"1:00.41,0",485
J7KM472Q,,M 5.7 km SchnupperLaufCup,Bezahlt,Post/Bank,10.05.2014,Zumiker-Lauf,2BD32FBD230E0DF09170AFB601A76141,,,Datasport,16203,A6CF21068D3BC1074BE91AA38110BB8B4C3D654B41E588EBF58DC4917BCC4451,Klassiert,"35.23,7",3276
J7KM472Q,9,Männer M70,Bezahlt,Post/Bank,12.04.2014,"Rotseelauf, Ebikon",F63B32BA55680B0DC433B09205A8C7BE,Overall Männer 10km,642,Datasport,16943,CD93114F12CD8A0C9406BF49A252F33580692A535EADCEF11EACBB90B807288B,Klassiert,"1:09.24,8",135
J7KM472Q,50,M 5.3 km SchnupperLaufCup,Bezahlt,Post/Bank,29.03.2014,Männedörfler Waldlauf,9EBB048A9E242023239F9C7600A5AFBE,,,Datasport,16201,9DF61ADB802EA8E82D2EC13C2BC82CFB50463B49BBEF0127C076EF474D935113,Klassiert,"34.44,7",3205
J7KM472Q,40,11.0km Männer M70,Bezahlt,Post/Bank,22.02.2014,ASICS Bremgarter Reusslauf,BC662DA58F06A688B4FB148D21B42C80,11.0km Männer Overall,1897,Datasport,16194,3117FE42F39ED5F52A457B8C5DE03FD5905F1FEB422B80F86F6BBF4552DDFB55,Klassiert,"1:14.25,3",789
J7KM472Q,342,5 Miles Run Männer,Bezahlt,Post/Bank,27.10.2013,"SwissCityMarathon - Lucerne, Luzern",610CDBA80624DAADD65C6AF520BF6492,,,Datasport,15248,0F54D18437E46BAB45684C85A37DDE2FB8D82CCDE6B186B2EB55E560796C8543,Klassiert,"55.52,9",10885
J7KM472Q,,3.6km Volksläufer,Bezahlt,Post/Bank,06.10.2013,Schlosslauf Rapperswil-Jona,6005FA118E3A9233A13EE886FD1D1A8A,,,Datasport,15156,17947279ECB4CEBA472C60A523394D1289EF0236088A0C3BDE33F9E075827658,Klassiert,"22.25,7",479
J7KM472Q,13,Brückenlauf Herren 60+,Bezahlt,Post/Bank,05.10.2013,"Sigriswiler Brückenlauf, Sigriswil",4A7BE40DEAEA02B22BEAC85A82F331D0,Brückenlauf Herren Overall,115,Datasport,15847,82328D0DBDE1D07A6B3DAF1C4D5486E72ED74077937198198B4881002EE686D8,Klassiert,"46.09,4",237
J7KM472Q,,Marathon Männer 70,Bezahlt,ESR,14.09.2013,"Jungfrau-Marathon, Interlaken",AF151D7872E8D11419F41F415EE0CB12,Marathon Overall Männer,,Datasport,15106,FF56E6D0AEFD75E65FF5AD05E37215E0A82223CE1DD393D17A7D19ED428FB91A,Nicht Klassiert,,772
J7KM472Q,18,Y 14.1 km Männer M70,Bezahlt,Post/Bank,31.08.2013,Türlerseelauf Affoltern am Albis,37C5F7A59619320A4613EBE7EA3AAC9B,Overall Herren ZKB Züri-Lauf-Cup,447,Datasport,15208,BEFD28C467D1A7B683DD99D44AE981037CC1297308A7BB184340319F61D8307B,Klassiert,"1:44.21,2",2208
J7KM472Q,15,Y 11.2 km Männer M70,Bezahlt,Post/Bank,08.06.2013,Zumiker-Lauf,B0E0E7282459D342B1EA8D1E8C56BDB2,Overall Herren ZKB Züri-Lauf-Cup,403,Datasport,15203,A1E47BA20406F9C297C8F800A86633A9311DB3BFA7A5E35AA90883C84B8195E7,Klassiert,"1:17.45,7",2039
J7KM472Q,44,Männer U99 Jg. 53+älter,Bezahlt,Post/Bank,27.04.2013,Luzerner Stadtlauf,03451BAEE0BC0650235E3A6724E8062F,,,Datasport,15103,4EF3BF2E8A884E0F68742AAB892AE42DD674A8448034FDE6DCA5FE08AE075A38,Klassiert,"34.41,0",10907
J7KM472Q,17,Männer M70,Bezahlt,Post/Bank,20.04.2013,"Rotseelauf, Ebikon",6B64B6F7F0059127556E71F6D0FC1A65,Overall Männer 10km,686,Datasport,15943,1963FC2796F9A556BD3D849DC3ED60B48F1759526ABC390B53054E036860E5D0,Klassiert,"1:02.29,1",146
J7KM472Q,49,5.85km Herren III,Bezahlt,Post/Bank,30.03.2013,"GP Fricktal, Eiken",B2BDEA5D469992F1C704D5445E2246AE,Hasenlauf Männer Overall,135,Datasport,15122,B8C4943248B53454039EED6CAE45033FC06191D0C61EB80055CF82146A9A07F1,Klassiert,"36.48,5",66
J7KM472Q,9,Y 11.5 km Männer M70,Bezahlt,Post/Bank,23.03.2013,Männedörfler Waldlauf,C118E417119112847BED957EAC892D29,Overall Herren ZKB Züri-Lauf-Cup,461,Datasport,15201,D7A353E8BB37BFF0CF4D38AA697BAF7C6A1CFB9B0E6D56D0FC086E71376A2B67,Klassiert,"1:16.57,4",78
J7KM472Q,15,Y 11 km Männer M70,Bezahlt,Post/Bank,02.03.2013,Laufsporttag Winterthur,F790E32C9E3CC9E6A10867F85E50BA6C,Overall Männer ZKB Züri-Lauf-Cup,510,Datasport,15205,BA22392FD52D9890B4D7CEBE59553439103FB9EEDEC06EECCC4CB91577EDAB82,Klassiert,"1:16.43,1",60
J7KM472Q,29,11.0km Männer M70,Bezahlt,Post/Bank,23.02.2013,ASICS Bremgarter Reusslauf,8850CF13861DA7AACD3C5694A6596437,11.0km Männer Overall,1561,Datasport,15194,2C941ED4A6E1C926B0830B9AF8C24FA3698B51B8FB16847A785401BC4D431FFE,Klassiert,"1:10.23,1",660
J7KM472Q,,Walking/Nordic-Walking,Bezahlt,Post/Bank,11.11.2012,"Int. Bieler Cross, Biel-Bienne",BDABAFE584EE195AE7A439D9BE3518E3,,,Datasport,14942,780643002B6960A197E106E2F47E2A6D73F0CB8BB50FF31E379CCAB13940D12E,Klassiert,"1:02.11,9",224
J7KM472Q,35,5km Panorama Männer,Bezahlt,Post/Bank,10.11.2012,"Kyburglauf, Kyburg",CCE34C722F056F7030888D3933EC3AA1,5km Overall Panorama Männer,40,Datasport,14163,C37A71B447C726807274936E91B821B2D757A870287375A4092CD5140A522918,Klassiert,"31.05,4",1098
J7KM472Q,71,10km Hommes V,Bezahlt,Post/Bank,28.10.2012,Lausanne Marathon,338A460A218F543EF05972F16668A280,10km Hommes Overall,1791,Datasport,14110,2FF42E373EE23676F0CCE1764341D490994C132309AE2E1A5D13F4B052175DBF,Klassiert,"1:01.55,6",10736
J7KM472Q,46,10km Uomini M60,Bezahlt,Keine Zahlung,30.09.2012,"Stralugano, Lugano",1B6E3AEDD85C091166E2B8A8DAA9E2EF,Overall 10km Uomini,1229,Datasport,14307,3D5229E31A139A609DB23A80D36F04C20E5DCE93FFBE12DB015B9EF91A6C3BAC,Klassiert,"1:04.47,7",2697
J7KM472Q,97,Marathon Samstag Männer 65,Bezahlt,ESR,08.09.2012,"Jungfrau-Marathon, Interlaken",AD27EDD2712C568CEBE18BA46FFE88BC,Marathon Samstag Overall Männer,1805,Datasport,14106,5A68376F2AD8406540CFC6B255F1DCD1388FD35E73FC0A9220BADF6A97945C31,Klassiert,"6:44.37,1",729
J7KM472Q,5,Rothorn Run Männer M65,Bezahlt,Post/Bank,23.06.2012,"Graubünden Marathon/Walking, Lenzerheide",29E0BEC205B1EF813972F2A057D1B246,,151,Datasport,14918,404705DFB98D0C34D6F5B8598E00BC7BED18DF351CAFD6CAE8B6888754FEF17F,Klassiert,"2:14.09,5",697
J7KM472Q,44,E 11.2 km Männer M60,Bezahlt,Post/Bank,09.06.2012,Zumiker-Lauf,254CBECB5DBB0EB7068EA7BE2FA5EE44,Overall Herren ZKB Züri-Lauf-Cup,455,Datasport,14203,EF65B913F205B0BD810C23BC945F38FFC4C6DC7FB78263ABBDA72C389B3A6862,Klassiert,"1:11.29,7",46
J7KM472Q,63,E 17.0 km Männer M60,Bezahlt,Post/Bank,17.05.2012,"Flughafenlauf, Kloten",4083421C655EAB6A9D07C7E1C4C30F05,Overall Herren ZKB Züri-Lauf-Cup,984,Datasport,14204,F5551815E3EE814BB3335ADA7A6C1C73FEAB3B6477829D4721DD2B8CF246DB88,Klassiert,"1:48.55,7",4045
J7KM472Q,15,10km Männer M60,Bezahlt,Post/Bank,05.05.2012,"Vaduzer Städtlelauf, Vaduz (FL)",09F348D820A636BCF9D09834A1157358,10km Männer Overall,112,Datasport,14610,F92A83CC3EAE30942F3C67ADC63567B81D1D416FE40BB2845A51669E3C07940F,Klassiert,"1:00.27,1",1164
J7KM472Q,49,Männer M60 10km,Bezahlt,Post/Bank,01.05.2012,"Sihltaler Frühlingslauf, Gattikon",2CE54D1D6869458459C6C095330BBEFF,Overall Männer 10km,322,Datasport,14916,7ACADBA56A7B16B3286194FCDE4C3D926E265AC89187DA9C6606C879F801E483,Klassiert,"1:02.37,3",492
J7KM472Q,34,Männer M60,Bezahlt,Post/Bank,21.04.2012,"Rotseelauf, Ebikon",0AF255728AA2670772A541D819083283,Overall Männer 10km,563,Datasport,14943,C976FBDB2B5270D6037CEDF48941D4BA73AD879DDA3339D814350ECAB41D66D8,Klassiert,"1:03.36,8",129
J7KM472Q,54,E 10 km Männer M60,Bezahlt,Post/Bank,14.04.2012,GP der Stadt Dübendorf,F57D2AE991BEE420629C0FF2AEA7D009,Overall Herren ZKB Züri-Lauf-Cup,638,Datasport,14202,7513AFE8ED59ABE59B760CAC3595A3125DEE482361EEFDC3179E65DB30520F87,Klassiert,"1:00.20,5",4007
J7KM472Q,54,Herren III,Bezahlt,Post/Bank,07.04.2012,"GP Fricktal, Eiken",DD9BBD6B4C3E29F5E9602204D3082F80,Hasenlauf Männer Overall,137,Datasport,14122,AE6A6129A4E8CE8984AAA7FD99121483C06191D0C61EB80055CF82146A9A07F1,Klassiert,"35.19,3",66
J7KM472Q,49,E 11.5 km Männer M60,Bezahlt,Post/Bank,31.03.2012,Männedörfler Waldlauf,806EB4B11D44476A82271C4CBD27D3AE,Overall Herren ZKB Züri-Lauf-Cup,582,Datasport,14201,A0770EF58E48AFB83B22DFB69F1BA0783FDDFBA8241D1191C35C014F3ADD03E0,Klassiert,"1:15.24,0",54
J7KM472Q,63,Männer M60,Bezahlt,Post/Bank,24.03.2012,"Badener Limmat-Lauf, Baden",1416E2CFB0C9461F40A3AAF787289D8F,Overall Männer,603,Datasport,14158,5FF7394227743A66AD8C4A8F851DF266023C1C39274E46CBACF8E816C458E184,Klassiert,"1:24.00,7",290
J7KM472Q,86,(M65) 15 km Männer 65-69 Jahre,Bezahlt,ESR,17.03.2012,Kerzerslauf,4ABE3949E33EF820F9C003B291504B51,15 km Männer,3262,Datasport,14101,B5D411DCBCCFF76F525123300316D777C3A81A79F411275B9518EBC63A450F82,Klassiert,"1:41.04,5",8172
J7KM472Q,50,E 11 km Männer M60,Bezahlt,Post/Bank,03.03.2012,Laufsporttag Winterthur,4B17C14035C32349176592293B4B3A31,Overall Herren ZKB ZüriLaufCup,660,Datasport,14205,629EA71E82AC0AA64B77508C5570B601103FB9EEDEC06EECCC4CB91577EDAB82,Klassiert,"1:10.15,8",60
J7KM472Q,152,11.0km Männer M60,Bezahlt,Post/Bank,25.02.2012,ASICS Bremgarter Reusslauf,92118411CD8AC03DE91CFE772308897F,11.0km Männer Overall,1766,Datasport,14194,A802372C374ECC0C545FDC5D589A3D0E64C5B9C14A503584E7B4B15B33C72CEA,Klassiert,"1:04.51,6",728
J7KM472Q,71,E 12.1 km Männer M60,Bezahlt,Post/Bank,14.01.2012,"Dietiker Neujahrslauf, Dietikon",6D3CF94007CDD4D50C26BCE1A538DC60,Overall Männer ZKB Züri-Lauf-Cup,791,Datasport,14212,8CFC25670E6F313008069F58D77AF685E4E1EE677E01764EB47EE88760FB1F6C,Klassiert,"1:13.35,8",71
J7KM472Q,,Walking/Nordic-Walking,Bezahlt,Post/Bank,13.11.2011,"Int. Bieler Cross, Biel-Bienne",3BDE4DF2C12D96033397BA3C9CA5A490,,,Datasport,13942,1F4B40671716AC2055C2D5619DA4F1F3AE95F44154B3EDBA96611649320F89BF,Klassiert,"1:02.38,7",321
J7KM472Q,71,10km Hommes V,Bezahlt,Keine Zahlung,30.10.2011,Lausanne Marathon,225CB3616BCE795C29F32789DE67C617,10km Hommes Overall,1734,Datasport,13110,50579CF962DE1C70E648DDF496E8EDF05B805A1FA880B0FA44FCCD17BB2785A6,Klassiert,"58.36,4",11085
J7KM472Q,37,E 14 km Männer M60,Bezahlt,Post/Bank,22.10.2011,"Uetliberglauf, Zürich",DCDE3B0069C3353AA5896C74F305363D,Overall Herren ZKB Züri-Lauf-Cup,570,Datasport,13211,6E644FD1E50FE3533706B8C7C93216C8C06191D0C61EB80055CF82146A9A07F1,Klassiert,"1:32.14,7",66
J7KM472Q,34,H60 Läufer 1942 - 1951,Bezahlt,Post/Bank,15.10.2011,"Bürenlauf, Büren an der Aare",1441DD03642FC2ED0639320463DEFD5B,Bürenlauf Herren,320,Datasport,13285,C091D76A205F1629E87303CE678BD8CF42C02E65BAAA774A03044F9D0A935DF9,Klassiert,"1:14.35,5",849
J7KM472Q,46,10 km Männer M60,Bezahlt,ESR,17.09.2011,"Int Greifenseelauf, Uster",EF81DE6F2A1A68DCE5967D46C4F1EEEC,10 km Herren Overall,759,Datasport,13108,2964FD3A57CBE68E8740DDDB58BC06AFF46E10AF1FCDF142318050F640482A9D,Klassiert,"1:04.32,0",18059
J7KM472Q,48,Männer 65,Bezahlt,ESR,10.09.2011,"Jungfrau-Marathon, Interlaken",1F74C922AFF9D261E124258C5E7E011A,Overall Männer,2971,Datasport,13106,5EE5EBBE535CD7F521C879655ED08C79A32773C52013E3A80F7C5A865347C000,Klassiert,"6:33.06,8",850
J7KM472Q,29,E 11.3 km Männer M60,Bezahlt,Post/Bank,03.09.2011,"Rütilauf, Rüti ZH",87547C9E11710CCF6536029D8EA7B720,Overall Herren ZKB Züri-Lauf-Cup,363,Datasport,13410,3DEA2AC94BC0C6F186F15BA99E5FA2DAD8EB9E00552EE1EFD335EFA61C9FC355,Klassiert,"1:13.58,8",41
J7KM472Q,17,Senioren II Muragl,Bezahlt,Post/Bank,21.08.2011,"Engadiner Sommerlauf, Samedan",7BE7A7D9C6EDB8F9CCB2699C0DE7A47D,Muragl Männer,150,Datasport,13142,58580956D05D38D154C4F10BD99E9561383DD0D7A467C2FBBBB986194B2696FC,Klassiert,"1:02.51,0",2014
J7KM472Q,7,Männer 65,Bezahlt,Post/Bank,10.07.2011,"Zugspitz Extremberglauf, Ehrwald (A)",D7602A20EB257C9848297B5CDB250D9E,Overall Männer,507,Datasport,13183,0FF4073516ECCAED27088E544FF7DE416EEF7EB9557D86C0DEA47A4CED078F8E,Klassiert,"4:32.56,9",34
J7KM472Q,10,Rothorn Run Männer M60,Bezahlt,Post/Bank,25.06.2011,"Graubünden Marathon/Walking, Lenzerheide",F159893FCD964D4EADAA53A78D31AA76,Overall Rothorn Run Männer,66,Datasport,13918,ECD9290BCC3C65737178EC80885B78A995B75B5ED8F25AFBD1BE71CB7B32D20E,Klassiert,"2:14.59,6",675
J7KM472Q,40,Männer (M60) 10km,Bezahlt,Post/Bank,11.06.2011,Pfingstlauf Wohlen AG,49A6A79D258E3F7A3CADE8C291B53C63,Overall Männer 10km,313,Datasport,13128,D54EC850066BB6DA57D0E32724DC1231A112EC50BFF78A88BC74B200F5C61D86,Klassiert,"59.21,3",310
J7KM472Q,46,E 17.0 km Männer M60,Bezahlt,Post/Bank,02.06.2011,"Flughafenlauf, Kloten",F1738D9CDD25E0E6F358ED877DD6B57B,Overall Herren ZKB Züri-Lauf-Cup,824,Datasport,13204,D9E0FFC57C40FD390809B7CAC6E7A605518CD402615BD602CB34D9C91849DC05,Klassiert,"1:45.01,4",4481
J7KM472Q,28,Männer M60,Bezahlt,Post/Bank,16.04.2011,"Rotseelauf, Ebikon",A140E1EB049FE7480DD0CA3B738C3823,Overall Männer 10km,563,Datasport,13943,9BC6BB3C1222474101DC0DAF7B22299613614E21AF421FFAEF1C664232F7EC94,Klassiert,"58.54,1",112
J7KM472Q,42,E 10 km Männer M60,Bezahlt,Post/Bank,09.04.2011,GP der Stadt Dübendorf,8C37786CE92DD700708028AC71DFB459,Overall Herren ZKB Züri-Lauf-Cup,612,Datasport,13202,E2E0B3E5CF682817DC4F0649494E0F95EF68563B7E6ED950001D3F27367671CC,Klassiert,"1:04.28,5",70
J7KM472Q,41,E 11.2 km Männer M60,Bezahlt,Post/Bank,02.04.2011,Zumiker-Lauf,D33FF504F27FB99140B37BB2DBEA63A7,Overall Herren ZKB Züri-Lauf-Cup,441,Datasport,13203,73A4C5AEE777C125EFA27EC5B6C984CBBE01F7D43A83AE89054A9350936C17DD,Klassiert,"1:10.12,5",58
J7KM472Q,38,E 11.5 km Männer M60,Bezahlt,Post/Bank,26.03.2011,Männedörfler Waldlauf,064940C0A83A3EDC273C4B1A05A1DD97,Overall Herren ZKB Züri-Lauf-Cup,511,Datasport,13201,809EC121762308911710B24AC3B6BD36FFF5A73A666FF94757FED9D3506F1443,Klassiert,"1:13.03,4",63
J7KM472Q,71,(M65) 15 km Männer 65-69 Jahre,Bezahlt,Post/Bank,19.03.2011,Kerzerslauf,855CA9A35EF728D848165CBABDD62EB6,15 km Männer,3031,Datasport,13101,AD099A46B56BF17AC9B5D4A359883BEA66AEB62C5C5C191E1230CE87E66BCE2B,Klassiert,"1:33.47,1",8122
J7KM472Q,45,E 11 km Männer M60,Bezahlt,Post/Bank,05.03.2011,Laufsporttag Winterthur,24026F6CB15F6985B2278DA0CF780CA7,Overall Herren ZKB ZüriLaufCup,606,Datasport,13205,D40042C2F0EB00D6FB30306169841BB2F0CB18A18B023E28724A04A3A2CB2960,Klassiert,"1:04.37,8",59
J7KM472Q,69,E 12.1 km Männer M60,Bezahlt,Post/Bank,08.01.2011,"Dietiker Neujahrslauf, Dietikon",93F14EE2458208380DCA18BCAE873C5F,Overall Männer ZKB Züri-Lauf-Cup,648,Datasport,13212,6130E0D1D07A126510616390580B23EB84D8E8BD985BCB44E76B9BD7A9C3EF4A,Klassiert,"1:13.27,2",4288
J7KM472Q,276,Hommes V,Bezahlt,Post/Bank,04.12.2010,"Course de l'Escalade, Genève",70879AADD345656CB0593D373D547E6F,,,Datasport,12112,9A5886B030B34879F51BCC3227C65C7E55E504ACF2E6969907436042CC322D24,Klassiert,"41.36,9",9138
J7KM472Q,,Walking/Nordic-Walking,Bezahlt,Post/Bank,14.11.2010,"Int. Bieler Cross, Biel-Bienne",F0CF10226D2B2CE1ADB36CE9A19F79E5,,,Datasport,12942,B767C7A8747380DD54180D05074F2F98DCD874B4462680CC11CDFDC36D81F4F3,Klassiert,"1:03.24,4",375
J7KM472Q,29,Kurzstrecke Männer II,Bezahlt,ESR,07.11.2010,"Gurtenclassic, Wabern",E15822B1D4B717B5328E384339882A5E,"Overall Lauf 8,4 km Männer",176,Datasport,12160,17E621840419D6C49E9B853531854EAD397B67A7DE779645B68973CA8AAD0351,Klassiert,"54.41,0",668
J7KM472Q,60,10km Hommes V,Bezahlt,Post/Bank,31.10.2010,Lausanne Marathon,A71147D5AA887D59F29C928E4B1CE5AE,10km Hommes,1533,Datasport,12110,7A1EBE5366277861FA0830947FC866968A6E944BB129DE8AD671B67418A092C0,Klassiert,"55.14,8",12712
J7KM472Q,19,H60 Läufer 1941 - 1950,Bezahlt,Post/Bank,16.10.2010,"Bürenlauf, Büren an der Aare",0C336C9D903C1DB02DB372BBF56BA397,Bürenlauf Herren,240,Datasport,12285,66D805EDBFF13886CACDD94EB4C0031DB1ABAFBAF0E7B0911D6B8AE7FB4EC5AC,Klassiert,"1:11.37,7",459
J7KM472Q,54,E 12.3 km Männer M60,Bezahlt,Post/Bank,26.09.2010,"Pfäffikerseelauf, Wetzikon",3B0D601F596E2C16DA938C686F3EAAF9,Overall Herren ZKB Züri-Lauf-Cup,797,Datasport,12210,28E026063504B35FE019D6E6D98161626A1CFB9B0E6D56D0FC086E71376A2B67,Klassiert,"1:18.43,8",78
